Flight Information:
Launch Date:            	     	                       	Tuesday, 02 July 2019	     	                   	          	Launch Time:    	     	             	22:35:39  	          	        	End of Ascent:	     	         	00:53:32
Station name:           	     	                       	                     	     	                   	          	Number of sonde:	     	             	19002086
Ground values:
Pressure:               	     	                       	874.4 hPa            	     	                   	          	Temperature:    	     	             	16.4 ?C   	          	        	Humidity:     	     	         	12 %
Wind Direction:         	     	                       	235 ?                	     	                   	          	Wind Speed:     	     	             	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-71.063 ?            	     	                   	          	Latitude:       	     	             	-30.250 ? 	          	        	Altitude:     	     	         	1283 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                     	     	                   	          	
Events:
Highest Point:          	     	                       	58.1 hPa             	     	                   	          	19661 m
Tropopauses:            	     	                       	1.: 160.7 hPa        	     	                   	          	                	     	             	
Max Winds:              	     	                       	1.: 145.8 hPa        	     	                   	          	2.: 83.1 hPa    	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.     	Lat.            	Alt  	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]       	[?]             	[m]  	[m]          	          	          	[?C]    	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3]
835                     	477.1	-13.9                  	19                   	20.0 	206                	-71.043523	-30.231962      	6148 	6133         	1109.036  	143.878   	-30.8   	-13.8         	5.4  	60.3     	043     	5598 	0.641282
836                     	476.8	-13.9                  	19                   	19.9 	206                	-71.043431	-30.231803      	6153 	6139         	1109.819  	143.798   	-30.9   	-13.9         	5.4  	60.2     	043     	5612 	0.640935
837                     	476.5	-14.0                  	19                   	19.8 	207                	-71.043338	-30.231643      	6158 	6144         	1110.587  	143.718   	-31.0   	-13.9         	5.4  	60.0     	042     	5626 	0.640588
838                     	476.1	-14.0                  	19                   	19.8 	207                	-71.043246	-30.231484      	6164 	6150         	1111.354  	143.638   	-31.0   	-14.0         	5.4  	59.9     	042     	5641 	0.640240
839                     	475.8	-14.1                  	19                   	19.7 	207                	-71.043153	-30.231325      	6169 	6155         	1112.122  	143.558   	-31.1   	-14.0         	5.4  	59.8     	042     	5655 	0.639893
840                     	475.4	-14.1                  	19                   	19.6 	207                	-71.043060	-30.231166      	6175 	6160         	1112.892  	143.480   	-31.2   	-14.1         	5.4  	59.6     	042     	5669 	0.639547
841                     	475.1	-14.2                  	19                   	19.5 	207                	-71.042968	-30.231007      	6180 	6166         	1113.650  	143.390   	-31.2   	-14.1         	5.4  	59.5     	042     	5683 	0.639146
842                     	474.7	-14.2                  	19                   	19.4 	208                	-71.042875	-30.230848      	6185 	6171         	1114.407  	143.300   	-31.3   	-14.1         	5.4  	59.4     	042     	5698 	0.638745
843                     	474.3	-14.2                  	19                   	19.3 	208                	-71.042778	-30.230696      	6192 	6177         	1115.307  	143.210   	-31.3   	-14.2         	6.3  	59.2     	042     	5713 	0.638344
844                     	473.9	-14.3                  	19                   	19.2 	208                	-71.042681	-30.230544      	6198 	6184         	1116.222  	143.120   	-31.3   	-14.2         	6.4  	59.1     	042     	5728 	0.637944
845                     	473.6	-14.3                  	19                   	19.2 	208                	-71.042584	-30.230393      	6205 	6190         	1117.137  	143.030   	-31.4   	-14.3         	6.4  	59.0     	042     	5743 	0.637544
846                     	473.2	-14.4                  	19                   	19.1 	208                	-71.042486	-30.230241      	6211 	6196         	1118.036  	142.940   	-31.4   	-14.3         	6.4  	58.8     	042     	5758 	0.637144
847                     	472.8	-14.4                  	19                   	19.0 	209                	-71.042389	-30.230090      	6217 	6203         	1118.945  	142.844   	-31.5   	-14.4         	6.4  	58.7     	042     	5773 	0.636716
848                     	472.4	-14.5                  	19                   	18.9 	209                	-71.042291	-30.229938      	6224 	6209         	1119.854  	142.748   	-31.5   	-14.4         	6.4  	58.6     	041     	5789 	0.636288
849                     	472.0	-14.5                  	19                   	18.8 	209                	-71.042194	-30.229787      	6230 	6216         	1120.763  	142.653   	-31.6   	-14.4         	6.4  	58.5     	041     	5804 	0.635861
850                     	471.6	-14.6                  	19                   	18.7 	209                	-71.042096	-30.229636      	6236 	6222         	1121.656  	142.557   	-31.6   	-14.5         	6.4  	58.3     	041     	5819 	0.635434
851                     	471.2	-14.6                  	19                   	18.8 	209                	-71.041999	-30.229484      	6243 	6228         	1122.565  	142.461   	-31.7   	-14.5         	6.4  	58.2     	041     	5834 	0.635007
852                     	470.8	-14.6                  	19                   	18.8 	209                	-71.041902	-30.229333      	6249 	6235         	1123.474  	142.365   	-31.7   	-14.6         	6.4  	58.1     	041     	5850 	0.634580
853                     	470.4	-14.7                  	19                   	18.8 	209                	-71.041804	-30.229181      	6256 	6241         	1124.383  	142.270   	-31.8   	-14.6         	6.4  	58.0     	041     	5865 	0.634153
854                     	470.0	-14.7                  	19                   	18.8 	209                	-71.041707	-30.229030      	6262 	6247         	1125.280  	142.177   	-31.8   	-14.7         	6.4  	57.8     	041     	5881 	0.633727
855                     	469.6	-14.8                  	19                   	18.9 	209                	-71.041609	-30.228879      	6268 	6254         	1126.194  	142.086   	-31.8   	-14.7         	6.4  	57.7     	041     	5896 	0.633306
856                     	469.2	-14.8                  	19                   	18.9 	209                	-71.041512	-30.228727      	6275 	6260         	1127.109  	141.997   	-31.8   	-14.8         	6.4  	57.6     	041     	5912 	0.632891
857                     	468.8	-14.9                  	19                   	18.9 	209                	-71.041414	-30.228576      	6281 	6266         	1128.024  	141.907   	-31.8   	-14.8         	6.4  	57.5     	041     	5927 	0.632475
858                     	468.4	-14.9                  	19                   	18.9 	209                	-71.041317	-30.228424      	6287 	6273         	1128.923  	141.817   	-31.9   	-14.8         	6.4  	57.4     	041     	5943 	0.632060
859                     	468.1	-15.0                  	19                   	19.0 	209                	-71.041220	-30.228273      	6294 	6279         	1129.838  	141.727   	-31.9   	-14.9         	6.4  	57.2     	041     	5958 	0.631645
860                     	467.7	-15.0                  	19                   	19.0 	209                	-71.041122	-30.228122      	6300 	6285         	1130.753  	141.638   	-31.9   	-14.9         	6.4  	57.1     	041     	5974 	0.631230
861                     	467.3	-15.1                  	19                   	19.0 	209                	-71.041025	-30.227970      	6307 	6292         	1131.669  	141.548   	-31.9   	-15.0         	6.4  	57.0     	041     	5989 	0.630815
862                     	466.9	-15.1                  	19                   	19.0 	209                	-71.040927	-30.227819      	6313 	6298         	1132.568  	141.458   	-31.9   	-15.0         	6.4  	56.9     	040     	6005 	0.630401
863                     	466.5	-15.1                  	19                   	19.1 	209                	-71.040830	-30.227667      	6319 	6305         	1133.483  	141.369   	-32.0   	-15.1         	6.4  	56.8     	040     	6021 	0.629987
864                     	466.1	-15.2                  	19                   	19.1 	209                	-71.040732	-30.227516      	6326 	6311         	1134.399  	141.280   	-32.0   	-15.1         	6.4  	56.6     	040     	6036 	0.629573
865                     	465.7	-15.2                  	19                   	19.1 	209                	-71.040635	-30.227365      	6332 	6317         	1135.314  	141.190   	-32.0   	-15.2         	6.4  	56.5     	040     	6052 	0.629159
866                     	465.3	-15.3                  	19                   	19.1 	209                	-71.040538	-30.227213      	6338 	6324         	1136.214  	141.101   	-32.0   	-15.2         	6.4  	56.4     	040     	6068 	0.628745
867                     	464.9	-15.3                  	19                   	19.2 	209                	-71.040440	-30.227062      	6345 	6330         	1137.129  	141.011   	-32.0   	-15.3         	6.4  	56.3     	040     	6083 	0.628331
868                     	464.5	-15.4                  	19                   	19.2 	209                	-71.040343	-30.226910      	6351 	6336         	1138.048  	140.925   	-32.0   	-15.3         	6.4  	56.2     	040     	6099 	0.627918
